"4278147","4","395000000","83","Venta. Apartamento. Sabaneta. Lomitas. P. 8 C.4814706","Sabaneta","Sabaneta"
"4279555","4","485000000","128","APARTAMENTO EN VENTA SABANETA AVES MARÍA","Sabaneta","Sabaneta"
"4282884","4","1400000000","650","Antioquia - Sabaneta - Sabaneta","Sabaneta","Sabaneta"
"4132938","4","530000000","101","Venta de apartamento en Sabaneta las lomitas ","Sabaneta","Sabaneta"
"4132953","4","310000000","88","Venta de apartamento Sabaneta aves María","Sabaneta","Sabaneta"
"4144326","5","395000000","99","Se Vende Apartamento en Las Lomitas, Sabaneta","Sabaneta","Sabaneta"
"4157312","4","460000000","92","Apartamento Venta Sabaneta El Carmelo 92m2","Sabaneta","Sabaneta"
"4157341","5","550000000","101","Venta Apartamento Sabaneta 101 m2","Sabaneta","Sabaneta"
"4301134","4","320000000","68","Venta de Apartamento Calle Larga Sabaneta","Sabaneta","Sabaneta"
"4310973","3","330000000","55","Venta de Apartamento Alcazares Sabaneta","Sabaneta","Sabaneta"
"4311931","4","306000000","62","VENDO APARTAMENTO EN SABANETA RESTREPO NARANJO","Sabaneta","Sabaneta"
"4311984","4","381000000","79","Apartamento en Venta. Sabaneta, Asdesillas.","Sabaneta","Sabaneta"
"4165073","4","377000000","74","Comodo Apartamento con excelentes zonas verdes ","Sabaneta","Sabaneta"
"4174565","4","360000000","77","Apartamento en Parque residencial un Sitio Ideal","Sabaneta","Sabaneta"
"4175306","3","260000000","60","Apartamento en Barrio Residencial  con Vista","Sabaneta","Sabaneta"
"4180279","4","220000000","96","Antioquia - Sabaneta","Sabaneta","Sabaneta"
"4191585","4","230000000","59","VENDO APARTAMENTO EN SABANETA 59M2 A 2 CUADRAS DEL METRO","Sabaneta","Sabaneta"
"4193673","5","360000000","75","Comodo Apartamento  con  linda Vista","Sabaneta","Sabaneta"
"4193708","4","320000000","57","VENTA APARTAMENTO NUEVO ZONA RESIDENCIAL SABANETA","Sabaneta","Sabaneta"
"4201657","3","400000000","84","APARTAMENTO EN VENTA EN SABANETA","Sabaneta","Sabaneta"
"4035780","4","420000000","82","Antioquia - Sabaneta - San Jose","Sabaneta","Sabaneta"
"4024823","4","605000000","139","Antioquia - Sabaneta - Loma De San José","Sabaneta","Sabaneta"
"4049226","4","395000000","99","SE VENDE ESPECTACULAR APARTAMENTO EN SABANETA ","Sabaneta","Sabaneta"
"4049230","5","395000000","99","SE VENDE APARTAMENTO EN SABANETA MUY BIEN UBICADO","Sabaneta","Sabaneta"
"4132935","4","480000000","127","Venta de apartamento en Sabaneta Aves María","Sabaneta","Sabaneta"
"4132945","4","350000000","87","Venta de apartamento en Sabaneta Aves María","Sabaneta","Sabaneta"
"4132959","4","950000000","198","PH en Sabaneta Aves Maria Lindos Acabados","Sabaneta","Sabaneta"
"4138337","4","325000000","77","Apartamento en Venta Sector de San José, Sabaneta Antioquia","Sabaneta","Sabaneta"
"4144232","5","395000000","99","Se Vende Apartamento en Las Lomitas, Sabaneta","Sabaneta","Sabaneta"
"4156203","4","380000000","89","Apartamento en Venta San José Sabaneta Antioquia.","Sabaneta","Sabaneta"
"4098177","5","598000000","172","Penthouse en Venta. Sabaneta, Cañaveralejo.","Sabaneta","Sabaneta"
"4308454","4","377000000","74","SE VENDE APARTAMENTO EN SABANETA ANTIOQUIA, SECTOR PAN DE AZÚCAR.","Sabaneta","Sabaneta"
"4308513","4","1050000000","340","SE VENDE CASA EN SABANETA ANTIOQUIA, SECTOR LA DOCTORA.","Sabaneta","Sabaneta"
"4306472","5","395000000","99","SE VENDE APARTAMENTO EN SABANETA ANTIOQUIA, SECTOR AVES MARÍA.","Sabaneta","Sabaneta"
"4308729","4","295000000","70","Apartamento en Venta. Sabaneta, La Holanda.","Sabaneta","Sabaneta"
"4310056","4","365000000","115","Venta de apartamento sabaneta parque","Sabaneta","Sabaneta"
"4304357","3","240000000","60","VENDO APARTAMENTO EN SABANETA, SECTOR LAS VEGAS","Sabaneta","Sabaneta"
"4305633","4","330000000","72","Apartamento en Venta Barrio Virgen del Carmen, Sabaneta Antioquia","Sabaneta","Sabaneta"
"4305667","4","326000000","81","Apartamento en Venta. Sabaneta, Prados de Sabaneta.","Sabaneta","Sabaneta"
"4308408","3","360000000","84","Venta de Apartamento Alcazares Sabaneta","Sabaneta","Sabaneta"
"3553118","4","420000000","87","Apartamento en Venta, Sabaneta","Sabaneta","Sabaneta"
"4222704","4","380000000","78","Antioquia - Sabaneta - El Carmelo","Sabaneta","Sabaneta"
"4285405","4","320000000","73","VENTA DE APARTAMENTO EN SABANETA SECTOR CALLE LARGA","Sabaneta","Sabaneta"
"4249294","4","398000000","79","Antioquia - Sabaneta - Sabaneta","Sabaneta","Sabaneta"
"4164203","5","464000000","106","Se vende apartamento en Sabaneta","Sabaneta","Sabaneta"
"4304481","4","475000000","103","SE VENDE APARTAMENTO EN SABANETA  ANTIOQUIA LOMA DE SAN JOSE","Sabaneta","Sabaneta"
"4307329","2","215000000","74","Apartamento en Venta. Sabaneta, La Florida.","Sabaneta","Sabaneta"
"4310271","4","480000000","100","APARTAMENTO DUPLEX EN VENTA - SECTOR BETANIA, SABANETA COD: 24928","Sabaneta","Sabaneta"
"4310356","2","228000000","88","APARTAMENTO EN VENTA - SECTOR CALLE LARGA, SABANETA COD: 25012","Sabaneta","Sabaneta"
"4311825","4","525000000","146","SE VENDE APARTAMENTO EN SABANETA ANTIOQUIA, SECTOR LOMA SAN JOSE.","Sabaneta","Sabaneta"
"4192165","2","210000000","55","Apartamento para la venta en Sabaneta, Loma de San José","Sabaneta","Sabaneta"
"2995901","4","290000000","65","APARTAMENTO 65 M2 CERCA HOSPITAL DE SABANETA Y ESTACIÓN METRO ESTRELLA","Sabaneta","Sabaneta"
"3975409","4","380000000","129","VENDO APARTAMENTO EN SABANETA  ANTIOQUIA SECTOR AVES MARIA","Sabaneta","Sabaneta"
"4291799","4","375000000","82","Apartamento en Venta. Sabaneta, San Remo / Cañaveralejo.","Sabaneta","Sabaneta"
"4292082","5","480000000","106","Apartamento en venta en Sabaneta, San José","Sabaneta","Sabaneta"
"4292133","3","265000000","74","Apartamento en Venta. Sabaneta, Los Arias.","Sabaneta","Sabaneta"
"4293392","2","180000000","62","Casa en venta Sabaneta barrio Restrepo Naranjo","Sabaneta","Sabaneta"
"4278469","4","398000000","79","SE VENDE APARTAMENTO EN SABANETA  ANTIOQUIA, SECTOR CAÑAVERALEJO.","Sabaneta","Sabaneta"
"4279520","3","270000000","87","Venta de apartamento en Sabaneta Antioquia","Sabaneta","Sabaneta"
"4309082","4","375000000","76","Apartamento en Venta. Sabaneta, La Florida.","Sabaneta","Sabaneta"
"4310384","4","295000000","62","Se vende apartamento en Sabaneta Antioquia","Sabaneta","Sabaneta"
"1736688","4","400000000","106","APARTAMENTO EN VENTA EN Sabaneta ","Sabaneta","Sabaneta"
"4292543","4","275000000","48","APARTAESTUDIO EN VENTA EN Sabaneta ","Sabaneta","Sabaneta"
"4287692","4","430000000","85","APARTAMENTO EN VENTA EN Sabaneta ","Sabaneta","Sabaneta"
"4287699","4","360000000","77","APARTAMENTO EN VENTA EN Sabaneta ","Sabaneta","Sabaneta"
"4287708","4","298000000","60","APARTAMENTO EN VENTA EN Sabaneta ","Sabaneta","Sabaneta"
"4310099","4","463000000","77","APARTAMENTO EN VENTA EN Sabaneta ","Sabaneta","Sabaneta"
"3713609","4","350000000","88","Antioquia - Sabaneta - Restrepo Naranjo","Sabaneta","Sabaneta"
"3656346","4","285000000","77","Antioquia - Sabaneta - Restrepo Naranjo","Sabaneta","Sabaneta"
"4272093","4","620000000","116","Apartamento  en venta Las Lomitas Sabaneta, bonito, moderno y amplio","Sabaneta","Sabaneta"
"4284570","4","360000000","78","Apartamento en Sabaneta ","Sabaneta","Sabaneta"
"4284660","5","364450000","73","Antioquia - Sabaneta","Sabaneta","Sabaneta"
"4290564","4","395000000","86","Antioquia - Sabaneta - Las Lomitas","Sabaneta","Sabaneta"
"4296264","4","450000000","93","Apartamento en Venta Aves Marías Sabaneta Antioquia.","Sabaneta","Sabaneta"
"4298037","4","309000000","64","Venta Apartamento en Sabaneta, Antioquia","Sabaneta","Sabaneta"
"4302672","4","450000000","110","Antioquia - Sabaneta","Sabaneta","Sabaneta"
"4209797","4","366000000","80","Apartamento en Venta Asdesillas Sabaneta Antioquia.","Sabaneta","Sabaneta"
"4035814","4","410000000","166","Antioquia - Sabaneta - Sabaneta","Sabaneta","Sabaneta"
"4193731","5","353000000","68","Venta Comodo  Apartamento en Zona alta del sur","Sabaneta","Sabaneta"
"4146728","4","395000000","85","Antioquia - Sabaneta - Sabaneta / Euro","Sabaneta","Sabaneta"
"4157333","4","398000000","79","Venta Apartamento Sabaneta, Mayorca 79 m2","Sabaneta","Sabaneta"
"3970337","4","280000000","57","Venta Apartamento Cañaveralejo Sabaneta","Sabaneta","Sabaneta"
"4059234","4","2700000","130","SE ARRIENDA CASA EN ENVIGADO, ANDALUCIA","Sabaneta","Sabaneta"
